user_id,timestamp,event_name,platform,channel,plan,task_count,project_id
u_01835,2024-04-05 16:39:00,task_created,Web,Organic,paid,14,p_5361
u_03717,2024-04-05 16:39:00,task_completed,Web,Product Hunt,paid,5,p_4796
u_01132,2024-04-05 16:40:00,task_created,iOS,Google Ads,free,5,p_4670
u_04401,2024-04-05 16:40:00,task_created,iOS,Product Hunt,free,14,p_2618
u_01676,2024-04-05 16:42:00,project_created,Web,Referral,free,,p_1036
u_02479,2024-04-05 16:44:00,task_completed,Web,Google Ads,free,1,p_6199
u_04247,2024-04-05 16:44:00,signup,Web,Referral,free,,
u_01767,2024-04-05 16:47:00,signup,Android,Referral,free,,
u_02972,2024-04-05 16:47:00,task_completed,Web,Product Hunt,paid,21,p_2142
u_02972,2024-04-05 16:47:00,task_created,Web,Product Hunt,paid,21,p_2142
u_04179,2024-04-05 16:51:00,project_created,iOS,Product Hunt,free,,p_3481
u_02602,2024-04-05 16:53:00,task_completed,Android,Product Hunt,paid,9,p_4457
u_02786,2024-04-05 16:56:00,signup,Android,Product Hunt,free,,
u_03975,2024-04-05 16:56:00,task_created,Web,Organic,paid,7,p_2509
u_03087,2024-04-05 16:58:00,project_created,Android,Organic,free,,p_1345
u_00711,2024-04-05 17:01:00,task_created,iOS,Referral,paid,14,p_3334
u_01454,2024-04-05 17:01:00,signup,Web,Referral,free,,
u_00160,2024-04-05 17:02:00,signup,Web,Product Hunt,free,,
u_01463,2024-04-05 17:05:00,task_created,iOS,Organic,free,1,p_2333
u_03245,2024-04-05 17:05:00,task_created,Android,Organic,free,7,p_1019
u_03334,2024-04-05 17:05:00,signup,iOS,Organic,free,,
u_00049,2024-04-05 17:06:00,task_created,Web,Product Hunt,free,21,p_2285
u_04749,2024-04-05 17:08:00,integration_connected,Android,Referral,paid,,
u_04956,2024-04-05 17:08:00,task_created,Web,Organic,free,3,p_9462
u_04236,2024-04-05 17:09:00,project_created,Web,Organic,free,,p_9620
u_04310,2024-04-05 17:09:00,signup,iOS,Product Hunt,free,,
u_03003,2024-04-05 17:10:00,project_created,Web,Organic,paid,,p_7899
u_03613,2024-04-05 17:11:00,signup,iOS,Product Hunt,paid,,
u_03812,2024-04-05 17:11:00,signup,Android,Organic,free,,
u_03145,2024-04-05 17:12:00,signup,iOS,Referral,free,,
u_03692,2024-04-05 17:13:00,task_completed,Web,Product Hunt,free,18,p_9612
u_01647,2024-04-05 17:16:00,task_created,Web,Organic,free,11,p_1335
u_02899,2024-04-05 17:16:00,task_created,Android,Product Hunt,free,16,p_5889
u_01144,2024-04-05 17:18:00,task_completed,iOS,Referral,free,10,p_9319
u_01144,2024-04-05 17:18:00,task_created,iOS,Referral,free,10,p_9319
u_01221,2024-04-05 17:18:00,task_completed,Web,Organic,free,1,p_1020
u_04514,2024-04-05 17:19:00,signup,Android,Organic,free,,
u_01387,2024-04-05 17:20:00,signup,Web,Product Hunt,free,,
u_01767,2024-04-05 17:24:00,project_created,Android,Referral,free,,p_8159
u_00220,2024-04-05 17:27:00,task_completed,Web,Google Ads,paid,4,p_2801
u_01694,2024-04-05 17:28:00,signup,Android,Product Hunt,free,,
u_01984,2024-04-05 17:29:00,task_created,iOS,Organic,free,1,p_5799
u_02488,2024-04-05 17:29:00,task_created,Web,Referral,paid,4,p_7956
u_02882,2024-04-05 17:29:00,task_created,Web,Organic,paid,20,p_3927
u_04830,2024-04-05 17:30:00,task_completed,iOS,Referral,free,5,p_1533
u_04247,2024-04-05 17:31:00,project_created,Web,Referral,free,,p_3887
u_04689,2024-04-05 17:33:00,task_created,Web,Referral,free,2,p_2574
u_04847,2024-04-05 17:33:00,task_created,Android,Organic,free,6,p_9106
u_02588,2024-04-05 17:37:00,task_created,Android,Organic,paid,21,p_1931
u_01835,2024-04-05 17:39:00,task_completed,Web,Organic,paid,14,p_5361
u_03145,2024-04-05 17:39:00,project_created,iOS,Referral,free,,p_4706
u_04056,2024-04-05 17:39:00,task_completed,Android,Referral,paid,13,p_2870
u_01846,2024-04-05 17:40:00,signup,Web,Product Hunt,free,,
u_04098,2024-04-05 17:40:00,team_invited,Web,Product Hunt,paid,,
u_04401,2024-04-05 17:40:00,task_completed,iOS,Product Hunt,free,16,p_2618
u_00275,2024-04-05 17:41:00,task_created,Web,Product Hunt,free,9,p_2562
u_03812,2024-04-05 17:43:00,project_created,Android,Organic,free,,p_1567
u_02441,2024-04-05 17:47:00,task_created,Android,Referral,free,12,p_3505
u_01731,2024-04-05 17:48:00,project_created,Android,Referral,paid,,p_6702
u_03508,2024-04-05 17:48:00,task_created,Web,Referral,free,2,p_6906
u_01454,2024-04-05 17:50:00,project_created,Web,Referral,free,,p_4371
u_02534,2024-04-05 17:50:00,task_created,Web,Organic,free,4,p_5884
u_01793,2024-04-05 17:51:00,task_created,iOS,Organic,paid,4,p_8360
u_03315,2024-04-05 17:51:00,task_completed,Web,Organic,free,18,p_8036
u_00923,2024-04-05 17:52:00,signup,iOS,Product Hunt,paid,,
u_03993,2024-04-05 17:52:00,task_created,Web,Organic,free,19,p_7531
u_04446,2024-04-05 17:52:00,signup,Web,Google Ads,free,,
u_03083,2024-04-05 17:53:00,task_created,Web,Product Hunt,free,24,p_9162
u_02523,2024-04-05 17:54:00,signup,Web,Google Ads,free,,
u_04514,2024-04-05 17:54:00,project_created,Android,Organic,free,,p_6963
u_00562,2024-04-05 17:55:00,task_completed,Web,Organic,paid,22,p_4780
u_03980,2024-04-05 17:55:00,task_created,iOS,Product Hunt,free,20,p_5448
u_01101,2024-04-05 17:56:00,task_created,iOS,Organic,free,12,p_6435
u_01700,2024-04-05 17:58:00,task_created,iOS,Product Hunt,free,14,p_7038
u_03049,2024-04-05 18:00:00,task_created,iOS,Referral,paid,16,p_6734
u_01339,2024-04-05 18:02:00,task_created,Web,Referral,paid,5,p_6961
u_03062,2024-04-05 18:02:00,task_created,Web,Google Ads,free,1,p_7914
u_04328,2024-04-05 18:02:00,task_created,Web,Product Hunt,free,1,p_5965
u_03178,2024-04-05 18:04:00,task_created,iOS,Google Ads,free,8,p_9201
u_04412,2024-04-05 18:06:00,task_created,Web,Organic,paid,12,p_7809
u_03060,2024-04-05 18:08:00,task_completed,Android,Organic,paid,20,p_7056
u_04749,2024-04-05 18:08:00,task_completed,Android,Referral,paid,21,p_2867
u_01663,2024-04-05 18:09:00,task_created,Web,Product Hunt,free,11,p_3620
u_02456,2024-04-05 18:09:00,signup,iOS,Google Ads,free,,
u_02763,2024-04-05 18:09:00,task_completed,Web,Organic,paid,20,p_7297
u_02763,2024-04-05 18:09:00,task_created,Web,Organic,paid,9,p_7297
u_04535,2024-04-05 18:10:00,signup,Android,Google Ads,paid,,
u_00799,2024-04-05 18:12:00,signup,iOS,Product Hunt,free,,
u_01387,2024-04-05 18:13:00,project_created,Web,Product Hunt,free,,p_4706
u_00146,2024-04-05 18:14:00,task_completed,Android,Organic,free,15,p_5852
u_03480,2024-04-05 18:14:00,signup,Android,Google Ads,free,,
u_02555,2024-04-05 18:15:00,task_created,iOS,Organic,free,9,p_3912
u_02899,2024-04-05 18:16:00,task_completed,Android,Product Hunt,free,20,p_5889
u_03732,2024-04-05 18:17:00,task_created,iOS,Referral,free,1,p_1129
u_01144,2024-04-05 18:18:00,task_completed,iOS,Referral,free,10,p_9319
u_03613,2024-04-05 18:20:00,project_created,iOS,Product Hunt,paid,,p_9876
u_04108,2024-04-05 18:20:00,task_created,Web,Product Hunt,free,8,p_3097
u_03334,2024-04-05 18:21:00,project_created,iOS,Organic,free,,p_7390
u_03945,2024-04-05 18:25:00,task_created,iOS,Organic,paid,13,p_6629
u_04310,2024-04-05 18:25:00,project_created,iOS,Product Hunt,free,,p_5819
u_01953,2024-04-05 18:27:00,task_created,Web,Product Hunt,free,1,p_8134
u_04099,2024-04-05 18:29:00,task_created,iOS,Product Hunt,paid,24,p_8559
u_00445,2024-04-05 18:31:00,task_created,Android,Organic,paid,11,p_7824
u_04870,2024-04-05 18:31:00,signup,Android,Product Hunt,free,,
u_03996,2024-04-05 18:32:00,task_completed,Android,Organic,paid,14,p_6642
u_03118,2024-04-05 18:33:00,signup,Web,Product Hunt,free,,
u_01658,2024-04-05 18:34:00,task_created,Android,Referral,paid,16,p_4287
u_00777,2024-04-05 18:35:00,signup,iOS,Product Hunt,free,,
u_00923,2024-04-05 18:36:00,project_created,iOS,Product Hunt,paid,,p_6594
u_00093,2024-04-05 18:37:00,signup,Web,Google Ads,paid,,
u_01440,2024-04-05 18:37:00,task_created,iOS,Referral,paid,2,p_6650
u_00441,2024-04-05 18:39:00,task_created,Web,Referral,free,1,p_4096
u_00541,2024-04-05 18:40:00,signup,Android,Referral,free,,
u_01186,2024-04-05 18:40:00,task_completed,iOS,Referral,paid,7,p_9023
u_01186,2024-04-05 18:40:00,task_created,iOS,Referral,paid,20,p_9023
u_01628,2024-04-05 18:40:00,signup,iOS,Organic,free,,
u_00383,2024-04-05 18:41:00,task_created,iOS,Product Hunt,paid,8,p_1699
u_02874,2024-04-05 18:41:00,task_created,Web,Organic,free,6,p_9985
u_00300,2024-04-05 18:43:00,task_created,Web,Product Hunt,paid,18,p_7012
u_00956,2024-04-05 18:44:00,task_created,iOS,Referral,free,1,p_8973
u_04588,2024-04-05 18:44:00,task_completed,iOS,Referral,free,22,p_5992
u_04970,2024-04-05 18:44:00,task_created,iOS,Product Hunt,paid,17,p_5859
u_01694,2024-04-05 18:45:00,project_created,Android,Product Hunt,free,,p_4849
u_02230,2024-04-05 18:46:00,task_created,Android,Product Hunt,free,6,p_2879
u_02360,2024-04-05 18:46:00,team_invited,iOS,Organic,free,,
u_01979,2024-04-05 18:47:00,task_completed,iOS,Product Hunt,free,21,p_8124
u_00192,2024-04-05 18:48:00,task_created,iOS,Organic,paid,3,p_1453
u_03508,2024-04-05 18:48:00,task_completed,Web,Referral,free,2,p_6906
u_01846,2024-04-05 18:49:00,project_created,Web,Product Hunt,free,,p_4406
u_04603,2024-04-05 18:50:00,task_completed,iOS,Referral,free,6,p_9351
u_00352,2024-04-05 18:52:00,task_created,iOS,Organic,free,18,p_9767
u_04479,2024-04-05 18:53:00,task_created,Web,Referral,free,12,p_1024
u_04969,2024-04-05 18:53:00,signup,Web,Organic,free,,
u_00562,2024-04-05 18:55:00,task_created,Web,Organic,paid,11,p_4780
u_03975,2024-04-05 18:56:00,task_completed,Web,Organic,paid,5,p_2509
u_04051,2024-04-05 18:56:00,task_completed,Web,Referral,free,21,p_5795
u_04859,2024-04-05 18:58:00,task_completed,iOS,Organic,free,18,p_2945
u_01758,2024-04-05 19:02:00,task_completed,Android,Referral,free,10,p_4160
u_02029,2024-04-05 19:02:00,signup,iOS,Google Ads,free,,
u_00069,2024-04-05 19:03:00,task_completed,Web,Organic,paid,7,p_1997
u_01413,2024-04-05 19:03:00,task_completed,Web,Referral,free,11,p_7045
u_01413,2024-04-05 19:03:00,task_created,Web,Referral,free,8,p_7045
u_01935,2024-04-05 19:03:00,task_created,iOS,Product Hunt,free,4,p_2227
u_03043,2024-04-05 19:06:00,task_completed,Android,Product Hunt,paid,5,p_5889
u_04009,2024-04-05 19:06:00,task_created,iOS,Organic,free,5,p_6005
u_04412,2024-04-05 19:06:00,task_completed,Web,Organic,paid,8,p_7809
u_00188,2024-04-05 19:09:00,task_completed,iOS,Organic,paid,12,p_9256
u_01463,2024-04-05 19:11:00,task_created,iOS,Organic,free,9,p_2333
u_02168,2024-04-05 19:11:00,signup,Web,Google Ads,free,,
u_00799,2024-04-05 19:12:00,project_created,iOS,Product Hunt,free,,p_8618
u_04241,2024-04-05 19:12:00,task_completed,Web,Product Hunt,free,19,p_6752
u_04241,2024-04-05 19:12:00,task_created,Web,Product Hunt,free,10,p_6752
u_01003,2024-04-05 19:14:00,signup,iOS,Organic,free,,
u_01142,2024-04-05 19:14:00,task_completed,Web,Product Hunt,paid,22,p_8642
u_02275,2024-04-05 19:14:00,task_created,iOS,Referral,free,22,p_2646
u_03162,2024-04-05 19:14:00,task_created,iOS,Referral,free,7,p_5258
u_02264,2024-04-05 19:16:00,subscription_started,Web,Organic,free,,
u_04463,2024-04-05 19:16:00,signup,Web,Google Ads,free,,
u_04256,2024-04-05 19:17:00,task_created,Web,Organic,free,2,p_8240
u_04677,2024-04-05 19:17:00,signup,iOS,Organic,free,,
u_02438,2024-04-05 19:18:00,task_created,Web,Product Hunt,paid,16,p_6712
u_03301,2024-04-05 19:18:00,task_created,iOS,Referral,free,1,p_9702
u_04092,2024-04-05 19:18:00,task_created,iOS,Product Hunt,free,1,p_3699
u_00361,2024-04-05 19:22:00,integration_connected,iOS,Referral,free,,
u_02124,2024-04-05 19:22:00,task_created,Android,Organic,free,3,p_9304
u_00541,2024-04-05 19:23:00,project_created,Android,Referral,free,,p_9812
u_01815,2024-04-05 19:27:00,task_completed,iOS,Referral,paid,19,p_7612
u_04099,2024-04-05 19:29:00,task_completed,iOS,Product Hunt,paid,8,p_8559
u_03899,2024-04-05 19:31:00,task_created,Web,Organic,paid,8,p_5923
u_04870,2024-04-05 19:32:00,project_created,Android,Product Hunt,free,,p_3005
u_00395,2024-04-05 19:33:00,task_created,Web,Organic,free,2,p_1383
u_03349,2024-04-05 19:33:00,task_completed,Web,Product Hunt,free,6,p_9528
u_03399,2024-04-05 19:34:00,task_created,Android,Product Hunt,free,19,p_8894
u_00077,2024-04-05 19:35:00,task_created,Web,Organic,free,1,p_3981
u_04629,2024-04-05 19:35:00,task_created,Android,Organic,free,1,p_5221
u_04524,2024-04-05 19:36:00,task_created,iOS,Referral,paid,10,p_5111
u_04909,2024-04-05 19:36:00,signup,Web,Product Hunt,free,,
u_02972,2024-04-05 19:47:00,task_completed,Web,Product Hunt,paid,21,p_2142
u_01731,2024-04-05 19:48:00,task_created,Android,Referral,paid,1,p_6702
u_03118,2024-04-05 19:48:00,project_created,Web,Product Hunt,free,,p_1339
u_02074,2024-04-05 19:49:00,task_completed,iOS,Referral,free,13,p_3992
u_02379,2024-04-05 19:49:00,task_created,Web,Organic,free,3,p_6520
u_00100,2024-04-05 19:50:00,signup,Android,Referral,paid,,
u_02641,2024-04-05 19:50:00,task_created,Web,Product Hunt,free,22,p_8877
u_04179,2024-04-05 19:51:00,task_created,iOS,Product Hunt,free,1,p_3481
u_01003,2024-04-05 19:52:00,project_created,iOS,Organic,free,,p_6191
u_03083,2024-04-05 19:53:00,task_completed,Web,Product Hunt,free,5,p_9162
u_00777,2024-04-05 19:54:00,project_created,iOS,Product Hunt,free,,p_8780
u_02453,2024-04-05 19:54:00,task_created,Web,Product Hunt,free,6,p_8766
u_02871,2024-04-05 19:54:00,task_created,Web,Product Hunt,paid,5,p_5831
u_02859,2024-04-05 19:55:00,signup,Android,Product Hunt,free,,
u_04143,2024-04-05 19:57:00,signup,Web,Organic,free,,
u_01700,2024-04-05 19:58:00,task_completed,iOS,Product Hunt,free,22,p_7038
u_03458,2024-04-05 19:58:00,signup,Android,Referral,free,,
u_01868,2024-04-05 20:00:00,task_created,Web,Organic,free,16,p_9169
u_01591,2024-04-05 20:01:00,task_completed,Web,Organic,free,13,p_7300
u_01339,2024-04-05 20:02:00,task_completed,Web,Referral,paid,20,p_6961
u_02459,2024-04-05 20:02:00,task_created,Web,Organic,paid,12,p_1944
u_03612,2024-04-05 20:05:00,task_completed,iOS,Google Ads,free,10,p_3310
u_00903,2024-04-05 20:06:00,task_created,Web,Organic,free,24,p_7627
u_00704,2024-04-05 20:08:00,task_created,iOS,Referral,paid,3,p_4786
u_02390,2024-04-05 20:08:00,task_created,Web,Organic,free,12,p_4787
u_03456,2024-04-05 20:09:00,task_completed,Web,Product Hunt,paid,1,p_8925
u_03276,2024-04-05 20:10:00,signup,Web,Referral,free,,
u_00414,2024-04-05 20:13:00,team_invited,Web,Referral,free,,
u_01790,2024-04-05 20:14:00,task_created,Android,Organic,free,19,p_2682
u_00100,2024-04-05 20:16:00,project_created,Android,Referral,paid,,p_1764
u_00455,2024-04-05 20:16:00,task_created,Android,Organic,paid,14,p_5810
u_02859,2024-04-05 20:18:00,project_created,Android,Product Hunt,free,,p_3545
u_04354,2024-04-05 20:23:00,task_created,iOS,Organic,free,7,p_2839
u_00430,2024-04-05 20:24:00,signup,iOS,Referral,free,,
u_01767,2024-04-05 20:24:00,task_created,Android,Referral,free,1,p_8159
u_04279,2024-04-05 20:25:00,task_completed,Web,Organic,free,1,p_4538
u_01378,2024-04-05 20:27:00,task_completed,Android,Referral,free,6,p_1726
u_03617,2024-04-05 20:27:00,signup,iOS,Google Ads,free,,
u_01984,2024-04-05 20:29:00,task_completed,iOS,Organic,free,1,p_5799
u_00445,2024-04-05 20:31:00,task_completed,Android,Organic,paid,1,p_7824
u_03276,2024-04-05 20:31:00,project_created,Web,Referral,free,,p_3634
u_00829,2024-04-05 20:32:00,task_completed,iOS,Referral,free,9,p_4098
u_04584,2024-04-05 20:32:00,task_created,Android,Referral,paid,1,p_6483
u_01260,2024-04-05 20:33:00,task_created,Web,Referral,free,10,p_8306
u_01836,2024-04-05 20:37:00,task_created,Web,Organic,free,17,p_6168
u_01762,2024-04-05 20:38:00,task_created,iOS,Organic,free,9,p_8256
u_04401,2024-04-05 20:38:00,task_created,iOS,Product Hunt,free,1,p_2618
u_02298,2024-04-05 20:41:00,task_created,Web,Organic,free,4,p_7895
u_04244,2024-04-05 20:42:00,signup,Web,Google Ads,free,,
u_04641,2024-04-05 20:45:00,task_created,iOS,Organic,free,5,p_1567
u_04143,2024-04-05 20:47:00,project_created,Web,Organic,free,,p_4696
u_03458,2024-04-05 20:48:00,project_created,Android,Referral,free,,p_7720
u_00071,2024-04-05 20:50:00,task_completed,Web,Organic,paid,19,p_9453
u_01915,2024-04-05 20:50:00,task_completed,iOS,Organic,free,16,p_8175
u_04126,2024-04-05 20:50:00,signup,Android,Organic,free,,
u_03434,2024-04-05 20:52:00,task_created,iOS,Organic,paid,6,p_1909
u_04657,2024-04-05 20:53:00,task_created,Web,Referral,paid,9,p_9409
u_01029,2024-04-05 20:56:00,task_completed,Android,Product Hunt,paid,6,p_8940
u_01639,2024-04-05 20:56:00,signup,iOS,Organic,free,,
u_00327,2024-04-05 20:58:00,task_created,iOS,Referral,paid,20,p_1351
u_02710,2024-04-05 20:58:00,task_completed,iOS,Product Hunt,free,10,p_3909
u_02710,2024-04-05 20:58:00,task_created,iOS,Product Hunt,free,14,p_3909
u_00385,2024-04-05 21:01:00,task_completed,Web,Google Ads,free,4,p_8216
u_00444,2024-04-05 21:03:00,task_created,iOS,Organic,free,1,p_3725
u_04909,2024-04-05 21:05:00,project_created,Web,Product Hunt,free,,p_5497
u_00049,2024-04-05 21:06:00,task_completed,Web,Product Hunt,free,21,p_2285
u_00893,2024-04-05 21:06:00,task_completed,iOS,Organic,free,1,p_5271
u_04954,2024-04-05 21:07:00,task_completed,Web,Referral,free,16,p_6736
u_02390,2024-04-05 21:08:00,task_completed,Web,Organic,free,24,p_4787
u_03060,2024-04-05 21:08:00,task_created,Android,Organic,paid,2,p_7056
u_04749,2024-04-05 21:08:00,task_created,Android,Referral,paid,17,p_2867
u_00566,2024-04-05 21:09:00,task_created,Web,Product Hunt,free,7,p_8890
u_01933,2024-04-05 21:10:00,task_completed,iOS,Product Hunt,free,10,p_4713
u_03688,2024-04-05 21:12:00,task_completed,Web,Referral,free,17,p_3653
u_04908,2024-04-05 21:12:00,signup,iOS,Organic,free,,
u_02903,2024-04-05 21:13:00,task_created,Android,Organic,free,3,p_1490
u_04316,2024-04-05 21:14:00,signup,Android,Product Hunt,paid,,
u_03125,2024-04-05 21:17:00,task_created,Android,Organic,free,2,p_2219
u_04483,2024-04-05 21:17:00,task_created,Android,Product Hunt,free,18,p_4293
u_01445,2024-04-05 21:18:00,task_created,Web,Organic,free,1,p_4742
u_00653,2024-04-05 21:19:00,signup,iOS,Product Hunt,free,,
u_00009,2024-04-05 21:20:00,signup,iOS,Organic,paid,,
u_04003,2024-04-05 21:20:00,task_created,Web,Referral,free,23,p_1294
u_00769,2024-04-05 21:23:00,task_created,Web,Organic,paid,12,p_5143
u_03707,2024-04-05 21:23:00,signup,Web,Google Ads,free,,
u_00467,2024-04-05 21:24:00,signup,iOS,Product Hunt,paid,,
u_03855,2024-04-05 21:25:00,task_completed,iOS,Product Hunt,free,11,p_3290
u_00220,2024-04-05 21:27:00,task_created,Web,Google Ads,paid,14,p_2801
u_03439,2024-04-05 21:30:00,task_created,Android,Organic,free,20,p_5293
u_01166,2024-04-05 21:31:00,task_completed,iOS,Referral,free,23,p_5169
u_02788,2024-04-05 21:32:00,task_created,Android,Google Ads,free,9,p_9624
u_03996,2024-04-05 21:32:00,export_data,Android,Organic,paid,,
u_04945,2024-04-05 21:32:00,signup,Web,Google Ads,free,,
u_00615,2024-04-05 21:33:00,task_created,iOS,Organic,free,8,p_1525
u_00683,2024-04-05 21:33:00,task_completed,Web,Organic,paid,15,p_9173
u_00683,2024-04-05 21:33:00,task_created,Web,Organic,paid,4,p_9173
u_02442,2024-04-05 21:34:00,export_data,Android,Organic,free,,
u_03260,2024-04-05 21:35:00,task_created,iOS,Organic,free,22,p_1045
u_03776,2024-04-05 21:35:00,task_created,Web,Google Ads,free,10,p_1832
u_03135,2024-04-05 21:37:00,signup,Web,Product Hunt,free,,
u_03551,2024-04-05 21:39:00,task_created,iOS,Referral,free,4,p_3315
u_04279,2024-04-05 21:39:00,task_created,Web,Organic,free,22,p_4538
u_01391,2024-04-05 21:40:00,task_completed,Web,Referral,paid,9,p_1432
u_04098,2024-04-05 21:40:00,task_created,Web,Product Hunt,paid,10,p_2218
u_02874,2024-04-05 21:41:00,task_completed,Web,Organic,free,6,p_9985
u_04890,2024-04-05 21:41:00,task_completed,Android,Referral,free,14,p_9607
u_00384,2024-04-05 21:43:00,task_created,Web,Google Ads,free,6,p_1885
u_00430,2024-04-05 21:45:00,project_created,iOS,Referral,free,,p_1449
u_01451,2024-04-05 21:45:00,task_created,Web,Referral,free,21,p_1315
u_04316,2024-04-05 21:46:00,project_created,Android,Product Hunt,paid,,p_2302
u_04866,2024-04-05 21:46:00,task_created,Web,Organic,free,13,p_5184
u_00032,2024-04-05 21:48:00,task_created,Android,Referral,free,14,p_5435
u_03301,2024-04-05 21:48:00,task_created,iOS,Referral,free,21,p_9702
u_00071,2024-04-05 21:50:00,task_created,Web,Organic,paid,15,p_9453
u_01454,2024-04-05 21:50:00,task_created,Web,Referral,free,1,p_4371
u_00205,2024-04-05 21:53:00,task_created,Web,Organic,free,3,p_8820
u_02602,2024-04-05 21:53:00,task_created,Android,Product Hunt,paid,24,p_4457
u_02023,2024-04-05 21:54:00,task_created,Web,Organic,paid,4,p_7549
u_00181,2024-04-05 21:55:00,task_created,iOS,Referral,paid,12,p_1925
u_02286,2024-04-05 21:55:00,signup,Android,Organic,free,,
u_01639,2024-04-05 21:57:00,project_created,iOS,Organic,free,,p_9426
u_00327,2024-04-05 21:58:00,task_completed,iOS,Referral,paid,20,p_1351
u_01309,2024-04-05 21:58:00,task_completed,Web,Organic,free,24,p_3379
u_01019,2024-04-05 22:01:00,task_created,iOS,Organic,paid,21,p_8448
u_00653,2024-04-05 22:03:00,project_created,iOS,Product Hunt,free,,p_6809
u_03711,2024-04-05 22:03:00,task_created,iOS,Referral,paid,19,p_7509
u_00776,2024-04-05 22:04:00,task_completed,Web,Referral,free,3,p_5196
u_03135,2024-04-05 22:06:00,project_created,Web,Product Hunt,free,,p_5975
u_00009,2024-04-05 22:08:00,project_created,iOS,Organic,paid,,p_7989
u_00302,2024-04-05 22:09:00,task_completed,iOS,Organic,paid,9,p_9572
u_01463,2024-04-05 22:11:00,task_completed,iOS,Organic,free,9,p_2333
u_01387,2024-04-05 22:13:00,task_created,Web,Product Hunt,free,1,p_4706
u_03351,2024-04-05 22:14:00,task_created,Android,Organic,free,19,p_1982
u_04126,2024-04-05 22:17:00,project_created,Android,Organic,free,,p_3302
u_01221,2024-04-05 22:18:00,task_created,Web,Organic,free,8,p_1020
u_02438,2024-04-05 22:18:00,task_completed,Web,Product Hunt,paid,9,p_6712
u_03120,2024-04-05 22:19:00,task_completed,iOS,Organic,free,6,p_2250
u_03537,2024-04-05 22:20:00,task_completed,Web,Organic,paid,9,p_3528
u_00467,2024-04-05 22:23:00,project_created,iOS,Product Hunt,paid,,p_4473
u_04800,2024-04-05 22:23:00,task_created,Web,Product Hunt,free,12,p_6115
u_02526,2024-04-05 22:25:00,task_created,Web,Organic,paid,21,p_9536
u_02406,2024-04-05 22:26:00,task_completed,Web,Organic,free,16,p_1331
u_00220,2024-04-05 22:27:00,task_completed,Web,Google Ads,paid,14,p_2801
u_01815,2024-04-05 22:27:00,task_created,iOS,Referral,paid,21,p_7612
u_03614,2024-04-05 22:28:00,task_completed,Web,Referral,free,9,p_2168
u_01129,2024-04-05 22:32:00,task_created,iOS,Product Hunt,free,23,p_7122
u_00267,2024-04-05 22:35:00,task_completed,Web,Organic,free,9,p_5633
u_01606,2024-04-05 22:35:00,task_created,Web,Organic,free,18,p_6424
u_03189,2024-04-05 22:35:00,task_created,iOS,Organic,free,3,p_2336
u_03261,2024-04-05 22:35:00,task_created,Web,Organic,free,24,p_9712
u_03224,2024-04-05 22:37:00,task_created,Android,Product Hunt,free,22,p_1458
u_01670,2024-04-05 22:40:00,task_created,Android,Referral,paid,21,p_1170
u_02149,2024-04-05 22:41:00,task_completed,iOS,Product Hunt,free,14,p_2283
u_01617,2024-04-05 22:45:00,integration_connected,Web,Organic,free,,
u_02286,2024-04-05 22:46:00,project_created,Android,Organic,free,,p_4532
u_01979,2024-04-05 22:47:00,task_completed,iOS,Product Hunt,free,15,p_8124
u_03686,2024-04-05 22:47:00,task_created,Web,Organic,paid,19,p_5606
u_02074,2024-04-05 22:49:00,task_created,iOS,Referral,free,24,p_3992
u_01793,2024-04-05 22:51:00,task_completed,iOS,Organic,paid,4,p_8360
u_00108,2024-04-05 22:53:00,export_data,Web,Organic,free,,
u_01029,2024-04-05 22:56:00,task_created,Android,Product Hunt,paid,19,p_8940
u_04051,2024-04-05 22:56:00,subscription_started,Web,Referral,free,,
u_03049,2024-04-05 23:00:00,export_data,iOS,Referral,paid,,
u_01691,2024-04-05 23:01:00,task_completed,Web,Product Hunt,free,22,p_8121
u_00076,2024-04-05 23:11:00,task_created,Web,Organic,free,12,p_4743
u_04061,2024-04-05 23:12:00,task_created,Android,Referral,paid,15,p_9738
u_04365,2024-04-05 23:12:00,task_completed,iOS,Product Hunt,free,12,p_6609
u_03692,2024-04-05 23:13:00,task_completed,Web,Product Hunt,free,9,p_9612
u_00146,2024-04-05 23:14:00,task_created,Android,Organic,free,13,p_5852
u_02899,2024-04-05 23:16:00,task_created,Android,Product Hunt,free,10,p_5889
u_00769,2024-04-05 23:23:00,task_completed,Web,Organic,paid,12,p_5143
u_02836,2024-04-05 23:23:00,team_invited,Web,Product Hunt,free,,
u_03158,2024-04-05 23:23:00,task_created,Web,Organic,free,24,p_9656
u_00170,2024-04-05 23:28:00,task_created,Web,Referral,free,22,p_8435
u_04956,2024-04-05 23:28:00,task_completed,Web,Organic,free,19,p_9462
u_04956,2024-04-05 23:28:00,task_created,Web,Organic,free,5,p_9462
u_03751,2024-04-05 23:31:00,task_created,iOS,Organic,free,3,p_8284
u_00683,2024-04-05 23:33:00,task_completed,Web,Organic,paid,4,p_9173
u_03399,2024-04-05 23:34:00,task_completed,Android,Product Hunt,free,19,p_8894
u_01629,2024-04-05 23:35:00,task_completed,Web,Organic,free,12,p_2532
u_04401,2024-04-05 23:40:00,task_created,iOS,Product Hunt,free,20,p_2618
u_01676,2024-04-05 23:42:00,task_created,Web,Referral,free,1,p_1036
u_00774,2024-04-05 23:44:00,task_completed,iOS,Referral,free,7,p_5677
